MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_133,event_count_134,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_202
201202,2.2220000000000004,67,0.0,2.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,39,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,29.0,0.0,0.0,23.0,2.0,42,35,0.0,2.0,17.0,0.0,20,0.0,0.0,0.0,0.0,0.0,6.0,15.0,3.0,0.0,0.0,0.0,10.0,2.0,1.0,2.0,0.0,0.0,11.0,0.0,0.0,1.0,7.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,13.0,0.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,7.0,2.0,0.0,0.0,0.0
201203,2.2230000000000003,53,0.0,5.0,8.0,3.0,1.0,3.0,0.0,0.0,0.0,10,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,36.0,0.0,0.0,8.0,1.0,41,41,0.0,1.0,10.0,1.0,20,0.0,0.0,0.0,0.0,0.0,14.0,7.0,1.0,4.0,0.0,0.0,10.0,5.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,2.0,0.0,0.0,0.0
201204,2.2162500000000005,30,0.0,3.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,38,40,0.0,2.0,18.0,1.0,12,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0
201205,2.2095,50,0.0,4.0,11.0,0.0,1.0,0.0,1.0,1.0,0.0,25,4.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,24.0,0.0,32,32,0.0,1.0,17.0,4.0,15,0.0,0.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0
201206,2.20275,67,0.0,1.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0,19,1.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,14.0,2.0,0.0,0.0,0.0,3.0,35.0,0.0,0.0,70.0,0.0,94,76,0.0,2.0,37.0,8.0,34,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,3.0,0.0,0.0,5.0,6.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,100.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,14.0,1.0,0.0,0.0
201207,2.1959999999999997,144,0.0,6.0,28.0,4.0,0.0,1.0,5.0,0.0,0.0,22,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,24.0,0.0,0.0,0.0,4.0,0.0,69.0,0.0,0.0,82.0,14.0,134,132,0.0,14.0,106.0,50.0,18,3.0,0.0,2.0,0.0,0.0,14.0,21.0,43.0,2.0,4.0,0.0,16.0,15.0,7.0,0.0,0.0,0.0,46.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21.0,11.0,0.0,3.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,28.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,7.0,0.0,0.0,8.0,18.0,36.0,0.0,0.0,20.0,0.0,6.0,0.0,0.0,2.0,75.0,0.0,0.0,35.0,0.0,0.0,0.0
201208,2.1892500000000004,84,1.0,15.0,7.0,6.0,1.0,2.0,1.0,0.0,0.0,43,1.0,1.0,4.0,0.0,10.0,2.0,4.0,0.0,9.0,2.0,0.0,0.0,1.0,5.0,52.0,2.0,0.0,55.0,0.0,92,92,90.0,1.0,120.0,8.0,20,0.0,2.0,0.0,0.0,0.0,7.0,20.0,5.0,0.0,4.0,0.0,9.0,5.0,0.0,1.0,0.0,0.0,25.0,0.0,1.0,11.0,4.0,16.0,0.0,1.0,13.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,18.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,11.0,11.0,0.0,0.0,0.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,1.0,11.0,0.0,0.0,0.0
201209,2.1825,59,0.0,2.0,14.0,1.0,0.0,0.0,2.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,7.0,2.0,26,23,0.0,0.0,3.0,4.0,19,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,5.0,3.0,5.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,26.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,18.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,16.0,0.0,4.0,0.0
201210,2.17575,26,0.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,23.0,2.0,32,28,0.0,0.0,14.0,10.0,16,0.0,0.0,0.0,0.0,0.0,6.0,5.0,3.0,0.0,0.0,0.0,7.0,10.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,12.0,0.0,3.0,3.0,0.0,0.0,0.0
201211,2.169,27,0.0,2.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,16,21,0.0,0.0,0.0,16.0,15,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,4.0,7.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
201212,2.16225,32,0.0,5.0,4.0,11.0,0.0,0.0,2.0,0.0,0.0,23,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,20.0,0.0,23,21,0.0,0.0,23.0,7.0,9,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
201301,2.1555,34,0.0,9.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,17.0,0.0,24,21,0.0,0.0,13.0,1.0,31,1.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0
201302,2.14875,25,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,17.0,0.0,32,25,0.0,1.0,3.0,10.0,12,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0
201303,2.142,49,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,1.0,20.0,0.0,0.0,11.0,0.0,29,36,0.0,0.0,27.0,18.0,22,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,5.0,0.0,0.0,0.0
201304,2.127333333333333,13,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,3,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,19,14,0.0,0.0,6.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201305,2.1126666666666667,29,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,19,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,2.0,11.0,0.0,0.0,10.0,0.0,21,22,0.0,3.0,6.0,0.0,8,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
201306,2.0980000000000003,44,0.0,2.0,8.0,4.0,0.0,0.0,13.0,1.0,0.0,84,0.0,0.0,5.0,0.0,18.0,1.0,0.0,0.0,34.0,6.0,2.0,2.0,0.0,0.0,28.0,0.0,0.0,41.0,0.0,42,51,2.0,3.0,35.0,5.0,50,0.0,0.0,0.0,0.0,0.0,7.0,4.0,6.0,0.0,0.0,0.0,11.0,19.0,0.0,4.0,0.0,0.0,19.0,0.0,0.0,22.0,6.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0
201307,2.083333333333333,61,0.0,9.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,58,0.0,0.0,4.0,0.0,4.0,3.0,0.0,0.0,28.0,4.0,0.0,1.0,0.0,0.0,51.0,0.0,1.0,27.0,0.0,59,57,0.0,0.0,16.0,6.0,54,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,6.0,18.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,2.0,9.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,19.0,0.0,0.0,6.0,11.0,0.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,13.0,29.0,0.0,4.0,12.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0
201308,2.0686666666666667,73,1.0,2.0,17.0,0.0,0.0,2.0,1.0,0.0,0.0,73,0.0,6.0,3.0,2.0,1.0,2.0,2.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,89.0,18.0,93,94,0.0,4.0,19.0,6.0,105,0.0,0.0,0.0,0.0,0.0,25.0,9.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,10.0,0.0,0.0,17.0,0.0,0.0,15.0,7.0,0.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,18.0,5.0,0.0,8.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0,36.0,11.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,35.0,0.0,0.0,3.0,0.0,1.0,0.0
201309,2.0540000000000003,96,1.0,4.0,27.0,4.0,6.0,0.0,1.0,0.0,0.0,41,0.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,15.0,0.0,9.0,8.0,0.0,4.0,21.0,0.0,0.0,67.0,22.0,41,51,0.0,1.0,44.0,2.0,34,0.0,0.0,0.0,0.0,0.0,16.0,22.0,2.0,0.0,0.0,0.0,3.0,12.0,0.0,10.0,0.0,0.0,9.0,0.0,2.0,0.0,15.0,5.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,4.0,10.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,15.0,1.0,6.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,24.0,0.0,2.0,4.0,0.0,1.0,0.0
201310,2.039333333333333,198,1.0,30.0,54.0,37.0,3.0,0.0,2.0,1.0,0.0,113,2.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,48.0,1.0,1.0,5.0,0.0,3.0,61.0,1.0,0.0,42.0,4.0,139,146,0.0,3.0,27.0,15.0,114,0.0,0.0,18.0,0.0,0.0,49.0,28.0,5.0,2.0,0.0,0.0,20.0,34.0,5.0,8.0,0.0,0.0,21.0,1.0,0.0,7.0,36.0,3.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,20.0,45.0,2.0,15.0,0.0,0.0,25.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,20.0,2.0,0.0,0.0,0.0,9.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,12.0,0.0,14.0,32.0,0.0,0.0,0.0,8.0,63.0,58.0,0.0,2.0,4.0,7.0,20.0,1.0,0.0,0.0,133.0,2.0,2.0,9.0,0.0,0.0,0.0
201311,2.0246666666666666,76,0.0,7.0,23.0,10.0,0.0,0.0,6.0,0.0,0.0,23,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,21.0,1.0,0.0,1.0,0.0,0.0,39.0,0.0,0.0,46.0,2.0,64,75,0.0,2.0,6.0,5.0,57,0.0,0.0,0.0,0.0,0.0,20.0,4.0,1.0,2.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,26.0,17.0,13.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,7.0,2.0,3.0,0.0,0.0
201312,2.01,110,0.0,22.0,42.0,47.0,1.0,0.0,0.0,0.0,0.0,50,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,29.0,8.0,123,113,0.0,1.0,8.0,10.0,103,0.0,0.0,0.0,0.0,0.0,4.0,21.0,6.0,2.0,0.0,0.0,20.0,14.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,19.0,8.0,0.0,0.0,20.0,5.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,15.0,28.0,3.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,31.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,20.0,25.0,0.0,0.0,0.0,2.0,23.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,34.0,0.0,4.0,2.0,0.0,0.0,0.0
201401,1.9953333333333332,80,0.0,9.0,19.0,35.0,2.0,2.0,19.0,0.0,0.0,44,0.0,3.0,8.0,0.0,0.0,2.0,1.0,0.0,17.0,1.0,4.0,0.0,0.0,0.0,22.0,0.0,0.0,18.0,0.0,88,88,0.0,0.0,18.0,22.0,106,2.0,0.0,19.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,10.0,0.0,5.0,0.0,0.0,18.0,0.0,0.0,14.0,8.0,8.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,30.0,26.0,0.0,3.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,6.0,0.0,8.0,7.0,0.0,0.0,0.0,3.0,8.0,8.0,0.0,1.0,0.0,2.0,5.0,8.0,0.0,0.0,25.0,0.0,4.0,5.0,2.0,0.0,0.0
