MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_126,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_135,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_165,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_184,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200901,1.7936666666666667,791,28,186,210,101,4,25,35,52,0.0,578,14,26.0,31,1.0,27,77,4.0,4.0,217,97,3,64,2.0,49,655,6.0,0.0,0.0,653,25.0,755,719,20.0,19,602,247,310,2.0,1.0,0.0,8.0,0.0,273,224,122,2,1.0,0.0,116,161,27,41,25.0,2.0,113,13,0.0,20,113,7.0,0.0,77,265,3.0,0.0,2.0,0.0,123,29.0,0.0,1.0,2.0,17.0,0.0,0.0,133,223,221,0.0,44,8.0,0.0,264,1.0,0.0,2.0,13,10,0.0,3.0,7,4.0,130,7.0,0.0,9.0,10.0,0.0,0.0,0.0,44,4.0,13.0,111,0.0,22.0,0.0,4.0,45,4.0,25.0,4.0,19,50,27.0,15.0,8,21.0,0.0,0.0,15.0,21.0,91,251,11.0,15.0,24,23,57,1.0,0.0,3.0,5,413,4.0,15,33,6.0,4.0,0.0,0.0,0.0,0.0
200902,1.7948333333333333,927,83,174,227,108,28,13,80,69,4.0,572,16,30.0,21,7.0,36,54,1.0,2.0,254,85,65,59,0.0,57,1277,11.0,0.0,0.0,799,28.0,944,906,62.0,14,697,283,431,11.0,0.0,18.0,11.0,0.0,218,188,151,17,2.0,0.0,170,159,18,22,7.0,0.0,122,11,0.0,35,82,0.0,1.0,12,187,13.0,2.0,3.0,0.0,108,6.0,0.0,0.0,5.0,3.0,0.0,0.0,113,169,183,1.0,36,10.0,0.0,234,0.0,4.0,0.0,11,8,0.0,2.0,21,6.0,261,21.0,0.0,7.0,5.0,0.0,0.0,0.0,61,1.0,4.0,64,0.0,0.0,0.0,13.0,130,3.0,14.0,0.0,40,46,9.0,13.0,17,15.0,0.0,0.0,9.0,17.0,63,179,5.0,4.0,28,39,28,8.0,0.0,0.0,12,287,8.0,21,37,107.0,7.0,0.0,0.0,0.0,0.0
200903,1.796,1120,48,345,277,194,20,20,66,34,0.0,713,10,60.0,25,6.0,78,100,7.0,0.0,450,109,10,86,0.0,80,983,4.0,0.0,0.0,1096,30.0,1212,1044,27.0,25,1095,225,373,12.0,0.0,11.0,7.0,3.0,239,184,202,87,0.0,5.0,172,189,30,32,15.0,4.0,262,18,2.0,35,115,0.0,3.0,33,299,2.0,1.0,3.0,0.0,108,1.0,0.0,0.0,9.0,3.0,1.0,0.0,112,270,265,1.0,66,7.0,0.0,248,0.0,4.0,0.0,5,15,0.0,5.0,49,2.0,235,6.0,0.0,7.0,2.0,0.0,0.0,0.0,85,1.0,37.0,120,0.0,10.0,5.0,10.0,374,0.0,31.0,0.0,39,93,26.0,9.0,6,32.0,0.0,0.0,5.0,10.0,190,275,4.0,18.0,13,60,22,73.0,0.0,0.0,3,297,21.0,55,86,100.0,11.0,0.0,0.0,2.0,0.0
200904,1.7981666666666667,1144,81,380,322,175,15,34,80,29,8.0,735,3,95.0,48,1.0,54,132,4.0,8.0,268,97,18,44,1.0,47,798,8.0,0.0,1.0,1580,72.0,1209,1091,35.0,13,1127,201,420,8.0,1.0,10.0,21.0,5.0,498,198,212,26,0.0,1.0,233,181,55,23,0.0,1.0,93,21,2.0,13,139,1.0,6.0,43,428,1.0,0.0,1.0,1.0,115,19.0,8.0,0.0,23.0,11.0,1.0,0.0,237,485,525,1.0,35,5.0,0.0,244,1.0,4.0,0.0,16,28,0.0,12.0,222,10.0,243,20.0,0.0,15.0,12.0,0.0,0.0,0.0,49,3.0,3.0,153,0.0,14.0,1.0,15.0,46,1.0,15.0,7.0,31,94,30.0,7.0,81,101.0,0.0,51.0,9.0,15.0,186,357,55.0,18.0,12,28,10,8.0,0.0,0.0,5,170,0.0,14,81,119.0,3.0,0.0,0.0,0.0,0.0
200905,1.8003333333333331,1412,46,386,307,164,13,28,231,262,3.0,806,12,42.0,14,5.0,44,77,7.0,2.0,480,76,34,66,0.0,41,1042,32.0,4.0,2.0,1464,65.0,1429,1260,119.0,13,1296,278,497,15.0,2.0,16.0,29.0,0.0,339,221,169,33,1.0,0.0,219,186,31,53,1.0,4.0,111,15,1.0,55,127,0.0,8.0,53,397,4.0,6.0,14.0,0.0,95,13.0,0.0,1.0,4.0,10.0,1.0,0.0,204,443,326,6.0,61,6.0,0.0,318,4.0,4.0,1.0,36,20,0.0,3.0,48,4.0,212,4.0,0.0,4.0,1.0,0.0,0.0,0.0,99,0.0,6.0,123,0.0,9.0,4.0,12.0,182,5.0,91.0,8.0,64,47,11.0,11.0,27,8.0,0.0,17.0,6.0,21.0,172,299,3.0,16.0,25,13,20,4.0,0.0,0.0,5,364,2.0,27,60,185.0,12.0,4.0,1.0,0.0,0.0
200906,1.8025,1329,54,291,311,245,15,32,127,24,1.0,769,20,41.0,33,0.0,60,94,6.0,11.0,485,97,10,77,1.0,62,828,11.0,7.0,1.0,1761,3.0,1196,1088,54.0,14,1252,338,448,67.0,1.0,11.0,31.0,1.0,384,200,129,34,3.0,11.0,241,105,50,30,9.0,2.0,139,14,0.0,49,218,2.0,9.0,87,330,2.0,0.0,3.0,0.0,143,8.0,1.0,0.0,19.0,24.0,1.0,1.0,186,383,247,1.0,52,19.0,0.0,363,2.0,4.0,0.0,7,21,0.0,19.0,44,1.0,278,19.0,0.0,2.0,3.0,0.0,0.0,0.0,150,1.0,6.0,118,0.0,7.0,1.0,9.0,112,1.0,29.0,8.0,42,47,14.0,0.0,160,29.0,0.0,1.0,8.0,11.0,152,419,3.0,11.0,15,108,13,21.0,0.0,1.0,16,387,2.0,47,74,163.0,2.0,0.0,0.0,0.0,0.0
200907,1.8046666666666664,1037,36,151,196,126,4,14,76,19,2.0,461,8,17.0,17,0.0,32,61,5.0,4.0,193,54,2,25,4.0,42,491,0.0,0.0,2.0,846,22.0,767,719,38.0,3,845,111,273,14.0,5.0,8.0,8.0,3.0,181,163,89,14,0.0,0.0,121,54,21,19,0.0,1.0,71,11,0.0,26,140,3.0,5.0,27,212,2.0,0.0,0.0,0.0,75,5.0,0.0,0.0,2.0,14.0,0.0,0.0,140,308,208,2.0,55,10.0,0.0,180,0.0,0.0,3.0,6,21,0.0,13.0,43,2.0,69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80,1.0,7.0,117,2.0,9.0,1.0,15.0,144,5.0,1.0,2.0,14,52,9.0,8.0,53,54.0,0.0,2.0,1.0,79.0,148,170,4.0,7.0,28,9,30,6.0,0.0,4.0,14,401,1.0,57,49,300.0,1.0,1.0,0.0,0.0,0.0
200908,1.8068333333333333,1480,69,246,459,206,15,24,512,498,2.0,934,10,41.0,19,9.0,45,148,0.0,29.0,506,102,17,66,1.0,112,1332,10.0,1.0,7.0,2160,8.0,2445,2248,14.0,30,1689,534,689,21.0,0.0,16.0,10.0,17.0,440,223,191,29,1.0,1.0,256,252,15,54,2.0,0.0,359,90,1.0,47,752,19.0,10.0,44,298,1.0,0.0,7.0,0.0,132,16.0,0.0,0.0,5.0,43.0,6.0,0.0,186,366,268,2.0,56,6.0,0.0,345,2.0,3.0,0.0,11,35,0.0,2.0,58,1.0,187,22.0,0.0,2.0,6.0,0.0,0.0,0.0,33,4.0,9.0,198,1.0,4.0,0.0,10.0,137,0.0,25.0,6.0,15,51,21.0,22.0,64,45.0,0.0,3.0,3.0,43.0,146,674,14.0,7.0,41,70,27,2.0,0.0,10.0,46,414,0.0,113,83,46.0,4.0,0.0,0.0,0.0,0.0
200909,1.8090000000000002,1022,122,226,347,154,22,25,95,36,1.0,785,12,16.0,18,2.0,23,70,1.0,16.0,303,136,7,61,0.0,33,1448,14.0,0.0,6.0,1505,19.0,1208,1207,45.0,20,1136,402,464,13.0,3.0,16.0,36.0,2.0,306,216,174,4,7.0,3.0,194,172,18,62,3.0,14.0,136,30,5.0,27,237,3.0,2.0,47,213,8.0,0.0,0.0,0.0,108,31.0,0.0,0.0,6.0,15.0,12.0,0.0,164,172,162,2.0,88,4.0,1.0,231,0.0,1.0,0.0,6,117,0.0,8.0,30,1.0,127,4.0,0.0,2.0,2.0,0.0,0.0,0.0,25,4.0,3.0,65,0.0,4.0,1.0,11.0,17,0.0,0.0,0.0,19,47,24.0,5.0,16,60.0,0.0,2.0,4.0,15.0,77,232,8.0,8.0,12,12,19,2.0,0.0,0.0,1,214,7.0,42,45,10.0,2.0,0.0,0.0,0.0,0.0
200910,1.8111666666666664,1111,48,181,316,176,21,33,131,69,2.0,851,20,44.0,60,5.0,15,142,5.0,4.0,456,126,21,102,0.0,56,1369,22.0,1.0,4.0,1569,11.0,1377,1225,57.0,44,1395,442,556,5.0,2.0,17.0,8.0,0.0,392,229,198,28,0.0,1.0,285,182,71,170,10.0,18.0,108,13,0.0,17,126,9.0,41.0,35,238,7.0,0.0,3.0,0.0,123,13.0,0.0,0.0,1.0,9.0,3.0,1.0,152,161,211,4.0,27,13.0,0.0,353,0.0,5.0,1.0,15,19,0.0,8.0,33,2.0,117,11.0,0.0,1.0,1.0,0.0,0.0,0.0,21,3.0,0.0,34,0.0,4.0,0.0,7.0,109,1.0,1.0,0.0,51,54,10.0,12.0,20,25.0,0.0,1.0,9.0,20.0,124,286,7.0,5.0,19,17,20,1.0,0.0,0.0,13,212,0.0,64,34,70.0,2.0,0.0,0.0,0.0,4.0
200911,1.8133333333333328,825,35,144,228,177,11,12,63,20,11.0,656,7,14.0,20,10.0,26,48,11.0,4.0,294,111,12,80,3.0,22,1044,18.0,5.0,0.0,1267,5.0,1307,1178,10.0,17,936,264,455,3.0,0.0,6.0,54.0,0.0,259,153,267,9,0.0,2.0,187,126,41,35,8.0,3.0,125,5,2.0,13,104,7.0,9.0,44,183,0.0,0.0,2.0,0.0,125,14.0,0.0,0.0,6.0,3.0,7.0,0.0,156,130,186,0.0,60,3.0,0.0,211,1.0,8.0,1.0,7,7,0.0,4.0,20,0.0,124,4.0,0.0,7.0,0.0,0.0,0.0,0.0,46,2.0,4.0,86,2.0,12.0,0.0,10.0,68,1.0,13.0,12.0,23,29,14.0,9.0,2,16.0,0.0,3.0,5.0,29.0,105,158,3.0,0.0,30,15,26,0.0,0.0,3.0,9,527,7.0,27,422,21.0,5.0,0.0,0.0,7.0,0.0
200912,1.8155,933,36,187,183,128,29,51,67,22,2.0,719,14,11.0,11,3.0,14,73,6.0,6.0,266,170,14,110,0.0,11,1103,53.0,8.0,1.0,1053,50.0,1366,1251,15.0,7,924,272,475,4.0,2.0,19.0,15.0,1.0,406,251,165,36,2.0,1.0,214,177,66,74,5.0,4.0,155,13,1.0,41,152,14.0,21.0,55,172,0.0,0.0,1.0,1.0,117,0.0,0.0,0.0,2.0,17.0,4.0,0.0,172,147,186,0.0,58,10.0,0.0,221,0.0,0.0,0.0,12,10,0.0,7.0,19,0.0,106,1.0,0.0,4.0,4.0,0.0,0.0,0.0,47,1.0,4.0,45,0.0,4.0,0.0,5.0,51,1.0,8.0,3.0,35,38,13.0,1.0,33,16.0,2.0,0.0,17.0,10.0,125,292,7.0,1.0,13,31,18,19.0,0.0,1.0,14,212,2.0,78,72,12.0,1.0,0.0,0.0,4.0,0.0
201001,1.8176666666666663,1037,42,143,311,167,23,10,78,22,2.0,774,19,9.0,20,3.0,42,94,13.0,14.0,187,167,20,121,3.0,44,967,10.0,1.0,0.0,1071,16.0,1160,1090,3.0,20,848,333,451,15.0,0.0,10.0,17.0,0.0,263,208,267,9,0.0,3.0,155,137,44,39,8.0,7.0,210,81,0.0,21,132,9.0,12.0,29,217,1.0,2.0,10.0,0.0,98,7.0,0.0,0.0,6.0,3.0,3.0,0.0,163,164,153,0.0,83,6.0,0.0,251,0.0,3.0,0.0,22,21,0.0,7.0,4,1.0,153,12.0,0.0,0.0,5.0,3.0,0.0,0.0,120,0.0,5.0,96,0.0,4.0,0.0,10.0,49,2.0,4.0,1.0,14,59,18.0,0.0,24,38.0,0.0,0.0,3.0,26.0,143,187,18.0,2.0,19,31,18,5.0,0.0,0.0,6,360,3.0,26,296,135.0,6.0,0.0,0.0,0.0,0.0
201002,1.8198333333333327,880,19,143,177,134,14,19,93,25,2.0,544,4,17.0,14,5.0,17,127,7.0,3.0,201,87,13,76,1.0,35,985,5.0,2.0,0.0,972,28.0,1132,1027,22.0,7,876,220,402,3.0,0.0,7.0,12.0,7.0,183,123,168,28,0.0,0.0,154,122,55,26,2.0,1.0,90,16,1.0,50,159,3.0,16.0,17,138,4.0,3.0,0.0,0.0,116,16.0,1.0,0.0,3.0,2.0,12.0,0.0,125,100,101,2.0,37,7.0,0.0,169,1.0,4.0,1.0,19,28,0.0,9.0,13,4.0,84,4.0,0.0,1.0,1.0,0.0,0.0,0.0,35,0.0,2.0,52,0.0,5.0,0.0,7.0,99,0.0,0.0,4.0,17,32,3.0,8.0,8,39.0,0.0,0.0,5.0,14.0,62,213,5.0,1.0,5,23,10,3.0,0.0,0.0,11,104,4.0,41,95,29.0,1.0,0.0,0.0,0.0,0.0
201003,1.822,478,29,93,118,40,13,11,35,19,0.0,200,5,16.0,12,0.0,3,45,0.0,5.0,73,44,2,22,0.0,9,318,0.0,0.0,0.0,414,25.0,442,438,2.0,5,345,66,123,3.0,0.0,8.0,3.0,0.0,51,97,62,42,0.0,0.0,72,26,8,102,5.0,2.0,87,6,0.0,28,43,0.0,7.0,13,191,0.0,0.0,1.0,0.0,36,16.0,0.0,0.0,1.0,0.0,0.0,0.0,52,54,129,3.0,16,2.0,0.0,114,0.0,1.0,0.0,3,11,0.0,1.0,9,0.0,66,1.0,0.0,1.0,0.0,0.0,0.0,0.0,33,0.0,2.0,29,0.0,0.0,0.0,2.0,86,0.0,13.0,0.0,23,34,7.0,1.0,7,4.0,0.0,0.0,2.0,11.0,85,74,1.0,0.0,7,7,13,0.0,0.0,0.0,10,138,1.0,12,96,10.0,2.0,0.0,0.0,0.0,0.0
201004,1.8286666666666664,741,29,111,177,107,13,60,139,58,0.0,366,75,8.0,16,0.0,15,44,3.0,0.0,127,58,2,30,1.0,28,540,2.0,0.0,1.0,576,15.0,870,781,30.0,7,413,91,274,4.0,1.0,6.0,19.0,3.0,88,141,104,6,4.0,2.0,131,124,15,69,0.0,0.0,79,22,2.0,3,96,0.0,0.0,54,403,1.0,0.0,4.0,0.0,84,19.0,0.0,1.0,1.0,7.0,0.0,0.0,57,107,299,0.0,36,2.0,0.0,219,0.0,1.0,0.0,4,15,0.0,0.0,15,0.0,112,6.0,0.0,1.0,0.0,0.0,0.0,0.0,71,0.0,0.0,32,0.0,0.0,0.0,8.0,90,0.0,11.0,0.0,20,104,22.0,4.0,9,9.0,0.0,1.0,1.0,78.0,56,209,20.0,3.0,15,27,8,18.0,0.0,3.0,39,320,4.0,30,121,9.0,5.0,0.0,0.0,0.0,0.0
