MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_126,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_135,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_165,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_184,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200904,1.3298333333333334,1836,51,411,425,221,39,52,138,31,35.0,1366,19,98,43,1.0,55,165,9.0,6.0,521,150,20,193,0.0,39,1613,23.0,0.0,0.0,3091,127,1901,1691,60,120,1604,404,885,14,3.0,7.0,43,1.0,572,352,342,23,2.0,7.0,388,394,25,85,0.0,5.0,298,18,1.0,44,228,4.0,0.0,76,410,0.0,3.0,0.0,0.0,226,5.0,0.0,5.0,11.0,16,2.0,0.0,289,494,369,6.0,85,14.0,0.0,433,1.0,0.0,0.0,31,72,0.0,8.0,185,57.0,228,44,0.0,7.0,6.0,0.0,0.0,0.0,72,1.0,3.0,112,0.0,4.0,0.0,8.0,36,2.0,8.0,6.0,43,156,64,6.0,125,42,0.0,2.0,3.0,26,210,382,24,16.0,27,46,70,4.0,0.0,0.0,28,284,4.0,37,175,136,22,0.0,0.0,0.0,0.0
200905,1.3296666666666668,2059,31,476,508,173,51,44,81,43,5.0,1296,21,35,51,9.0,39,97,34.0,2.0,688,132,20,102,5.0,36,1422,2.0,0.0,1.0,1689,83,2548,2399,45,96,1224,304,882,14,11.0,16.0,30,3.0,440,437,353,24,1.0,1.0,363,410,27,94,1.0,11.0,285,7,1.0,93,243,2.0,3.0,67,496,4.0,2.0,0.0,0.0,179,8.0,1.0,5.0,15.0,27,4.0,0.0,238,379,259,2.0,116,8.0,1.0,460,1.0,1.0,0.0,11,22,0.0,4.0,33,2.0,277,25,0.0,1.0,1.0,0.0,0.0,0.0,33,3.0,8.0,105,9.0,7.0,1.0,2.0,39,5.0,14.0,12.0,26,96,29,2.0,18,7,0.0,2.0,4.0,18,356,401,8,4.0,26,40,39,0.0,0.0,0.0,16,363,4.0,37,88,76,13,2.0,0.0,0.0,2.0
200906,1.3295,1461,49,398,340,195,47,52,93,24,7.0,1009,18,21,43,11.0,34,52,14.0,6.0,701,144,16,82,0.0,64,1190,29.0,0.0,5.0,1451,43,1600,1481,22,74,1250,185,729,13,1.0,10.0,70,18.0,381,373,424,36,0.0,3.0,274,297,13,35,10.0,6.0,224,35,1.0,129,205,1.0,1.0,90,351,10.0,0.0,2.0,1.0,136,4.0,1.0,0.0,6.0,7,0.0,0.0,224,302,156,1.0,61,3.0,0.0,493,1.0,0.0,0.0,6,24,0.0,8.0,32,7.0,217,15,2.0,2.0,2.0,0.0,0.0,0.0,54,2.0,5.0,62,0.0,5.0,0.0,1.0,49,1.0,2.0,0.0,17,67,26,4.0,72,5,0.0,1.0,4.0,56,174,429,11,5.0,28,36,28,2.0,0.0,0.0,19,417,4.0,39,111,60,33,0.0,0.0,1.0,0.0
200907,1.3293333333333337,1315,26,285,339,108,36,26,110,13,10.0,825,19,23,28,26.0,25,53,1.0,5.0,376,147,8,89,1.0,34,1083,15.0,2.0,3.0,1095,7,1609,1469,7,53,1010,197,730,4,1.0,17.0,28,4.0,234,352,281,3,2.0,4.0,211,252,15,49,7.0,4.0,171,11,1.0,46,194,0.0,3.0,39,208,0.0,0.0,0.0,0.0,128,8.0,0.0,0.0,6.0,6,2.0,0.0,204,353,199,0.0,87,8.0,0.0,315,0.0,0.0,0.0,7,19,0.0,5.0,23,6.0,124,15,0.0,0.0,1.0,0.0,0.0,0.0,41,1.0,9.0,55,0.0,5.0,1.0,12.0,49,0.0,0.0,0.0,36,71,10,2.0,16,11,0.0,4.0,8.0,39,123,296,10,5.0,35,20,30,1.0,0.0,0.0,33,321,0.0,46,83,121,10,0.0,0.0,1.0,0.0
200908,1.3291666666666668,1806,50,317,465,305,56,49,270,97,0.0,1373,19,23,32,0.0,43,65,4.0,0.0,464,138,17,101,2.0,54,894,3.0,0.0,1.0,1080,30,1727,1534,40,38,824,274,1154,2,4.0,12.0,39,2.0,356,513,387,15,3.0,4.0,319,321,18,98,6.0,6.0,330,16,3.0,90,311,0.0,5.0,116,310,5.0,0.0,0.0,0.0,176,6.0,1.0,4.0,9.0,7,1.0,0.0,276,388,221,58.0,62,1.0,0.0,489,1.0,1.0,2.0,12,20,0.0,0.0,20,0.0,170,8,1.0,3.0,2.0,0.0,0.0,0.0,28,4.0,11.0,97,0.0,0.0,0.0,1.0,15,4.0,1.0,0.0,23,98,29,6.0,10,8,0.0,2.0,11.0,27,178,419,6,0.0,29,88,38,16.0,0.0,0.0,21,575,6.0,75,159,49,59,0.0,0.0,0.0,0.0
200909,1.3290000000000002,1969,28,418,508,211,80,40,114,28,4.0,1573,15,34,32,8.0,50,109,1.0,8.0,677,221,22,156,1.0,43,2013,8.0,14.0,1.0,2489,71,2036,1868,156,65,1953,503,1212,23,0.0,14.0,26,5.0,680,672,517,21,6.0,11.0,373,344,33,94,1.0,3.0,222,20,6.0,152,263,1.0,14.0,78,323,4.0,0.0,1.0,0.0,277,23.0,0.0,1.0,5.0,3,6.0,1.0,305,357,181,7.0,55,15.0,0.0,579,1.0,6.0,1.0,16,78,0.0,17.0,14,6.0,207,4,1.0,0.0,5.0,0.0,0.0,0.0,43,1.0,2.0,86,0.0,2.0,0.0,0.0,13,2.0,1.0,7.0,18,77,21,17.0,36,37,0.0,3.0,1.0,47,172,458,10,6.0,74,74,45,6.0,1.0,1.0,23,442,4.0,80,210,9,22,0.0,0.0,0.0,0.0
200910,1.3288333333333333,2006,44,389,470,198,40,69,148,69,9.0,1638,45,47,75,1.0,45,133,14.0,1.0,503,129,71,83,4.0,58,2086,26.0,2.0,0.0,2326,42,2276,2098,41,33,1519,379,1029,8,0.0,8.0,35,5.0,1053,489,306,18,2.0,4.0,339,421,40,193,3.0,7.0,254,36,1.0,150,257,4.0,5.0,132,357,2.0,0.0,0.0,0.0,264,9.0,0.0,0.0,11.0,4,0.0,0.0,278,379,303,4.0,93,8.0,0.0,497,0.0,6.0,0.0,36,45,0.0,8.0,30,3.0,176,12,0.0,0.0,0.0,0.0,0.0,0.0,12,6.0,5.0,73,0.0,5.0,0.0,6.0,48,7.0,3.0,10.0,30,94,16,10.0,9,27,0.0,19.0,1.0,36,163,557,17,2.0,46,87,70,11.0,0.0,0.0,27,439,5.0,109,124,21,36,0.0,0.0,4.0,1.0
200911,1.3286666666666669,1984,54,329,460,319,33,34,160,31,7.0,1285,28,8,37,2.0,58,92,29.0,4.0,414,151,17,186,0.0,57,1924,16.0,3.0,8.0,1940,46,2566,2370,93,54,1321,317,1018,15,3.0,6.0,33,2.0,368,459,365,25,1.0,0.0,305,416,37,83,4.0,0.0,243,29,0.0,42,407,0.0,4.0,90,397,1.0,0.0,3.0,0.0,190,5.0,0.0,0.0,5.0,7,1.0,1.0,225,294,185,6.0,58,13.0,0.0,628,2.0,2.0,0.0,23,52,0.0,7.0,12,0.0,140,8,0.0,6.0,0.0,0.0,0.0,0.0,17,6.0,4.0,151,0.0,6.0,4.0,4.0,26,5.0,0.0,4.0,28,81,25,7.0,16,22,0.0,1.0,9.0,30,92,527,15,2.0,27,133,35,6.0,0.0,0.0,22,543,4.0,60,180,6,22,0.0,0.0,4.0,0.0
200912,1.3285,2182,82,407,495,315,65,35,94,36,5.0,1753,36,28,44,3.0,71,127,8.0,9.0,1011,181,30,208,0.0,58,1787,37.0,1.0,3.0,2213,24,2203,1888,70,28,1508,444,1022,14,5.0,38.0,58,11.0,1296,427,474,57,10.0,1.0,388,646,52,44,4.0,11.0,220,22,5.0,64,244,1.0,3.0,110,355,9.0,0.0,3.0,0.0,252,8.0,0.0,0.0,26.0,3,5.0,0.0,308,427,338,8.0,116,13.0,0.0,686,0.0,3.0,0.0,48,55,0.0,8.0,18,3.0,236,14,0.0,8.0,0.0,0.0,0.0,0.0,76,45.0,0.0,113,10.0,2.0,0.0,22.0,18,0.0,9.0,0.0,23,73,23,7.0,28,127,0.0,3.0,5.0,27,138,625,11,31.0,60,57,61,6.0,0.0,0.0,10,665,0.0,83,110,7,30,0.0,0.0,10.0,0.0
201001,1.3283333333333334,2168,49,533,543,279,66,110,160,38,7.0,1564,43,20,71,11.0,54,145,22.0,2.0,719,203,17,173,5.0,66,1731,15.0,0.0,4.0,2051,18,1912,1771,29,35,1213,320,1131,21,2.0,2.0,84,7.0,595,486,428,48,10.0,7.0,370,842,53,100,21.0,4.0,245,13,4.0,205,296,4.0,14.0,86,649,0.0,0.0,0.0,0.0,307,23.0,0.0,0.0,19.0,11,6.0,0.0,322,420,353,7.0,239,19.0,0.0,632,3.0,12.0,2.0,24,19,0.0,6.0,63,8.0,246,22,0.0,5.0,0.0,0.0,0.0,0.0,60,4.0,16.0,142,9.0,4.0,0.0,10.0,25,2.0,2.0,6.0,51,114,14,3.0,7,13,0.0,16.0,8.0,36,214,492,10,8.0,48,56,42,13.0,0.0,0.0,27,813,4.0,67,197,26,21,0.0,0.0,5.0,0.0
201002,1.3281666666666667,2376,64,518,594,372,75,65,92,33,3.0,1485,31,22,35,4.0,38,95,16.0,0.0,479,148,15,133,0.0,70,1396,11.0,0.0,1.0,1591,53,1814,1637,28,43,1315,276,899,40,4.0,5.0,163,14.0,336,540,401,19,0.0,14.0,377,369,42,66,13.0,10.0,284,32,2.0,109,268,4.0,17.0,64,745,6.0,0.0,0.0,0.0,376,89.0,0.0,0.0,11.0,5,0.0,0.0,354,528,570,8.0,442,26.0,2.0,704,1.0,7.0,0.0,33,43,0.0,6.0,65,13.0,293,4,0.0,12.0,0.0,0.0,1.0,0.0,33,56.0,38.0,122,0.0,3.0,0.0,29.0,16,0.0,7.0,0.0,31,159,18,3.0,7,26,0.0,11.0,0.0,36,179,591,27,17.0,32,30,45,9.0,0.0,0.0,26,606,4.0,37,99,13,8,0.0,0.0,2.0,0.0
201003,1.328,677,20,140,173,100,29,25,51,19,0.0,474,12,23,17,5.0,13,23,9.0,8.0,174,48,5,57,0.0,23,385,3.0,0.0,0.0,556,26,697,662,12,22,417,93,326,7,1.0,10.0,13,2.0,122,161,161,14,2.0,2.0,111,134,13,20,2.0,0.0,97,17,0.0,31,117,0.0,2.0,18,208,3.0,3.0,1.0,0.0,65,2.0,0.0,0.0,3.0,11,0.0,0.0,96,172,131,3.0,83,2.0,0.0,214,4.0,0.0,0.0,4,9,0.0,0.0,17,2.0,61,3,0.0,3.0,1.0,0.0,0.0,0.0,17,5.0,2.0,53,0.0,4.0,0.0,5.0,8,1.0,2.0,4.0,31,38,12,5.0,21,17,0.0,5.0,3.0,6,138,232,2,4.0,10,8,11,2.0,0.0,0.0,26,162,1.0,15,34,4,1,0.0,0.0,0.0,0.0
201004,1.3284166666666668,1144,19,256,347,160,22,46,34,32,4.0,843,24,25,32,6.0,53,46,3.0,1.0,256,44,3,63,0.0,24,778,28.0,0.0,3.0,979,27,1132,1071,19,23,619,200,503,4,6.0,15.0,3,0.0,193,264,288,13,0.0,1.0,144,225,45,23,2.0,2.0,173,35,1.0,60,146,3.0,4.0,35,234,2.0,0.0,1.0,0.0,165,6.0,1.0,3.0,5.0,4,2.0,0.0,209,272,189,1.0,89,12.0,0.0,348,0.0,4.0,0.0,2,29,0.0,11.0,19,5.0,109,7,0.0,11.0,0.0,0.0,0.0,0.0,11,13.0,24.0,162,1.0,4.0,0.0,5.0,28,2.0,0.0,0.0,14,84,19,3.0,22,15,0.0,8.0,9.0,16,94,399,3,15.0,52,58,32,6.0,0.0,0.0,48,312,4.0,23,83,14,10,0.0,0.0,2.0,0.0
201005,1.3288333333333333,978,32,214,242,125,86,22,49,47,6.0,767,11,59,14,7.0,14,57,2.0,18.0,526,94,11,57,0.0,24,808,41.0,0.0,1.0,1097,57,1010,928,15,27,980,248,608,12,0.0,0.0,51,0.0,207,207,157,9,7.0,10.0,154,218,25,29,5.0,0.0,129,8,7.0,49,156,0.0,1.0,45,188,0.0,0.0,0.0,0.0,125,1.0,0.0,0.0,0.0,3,4.0,0.0,200,218,193,2.0,83,13.0,0.0,304,0.0,1.0,0.0,3,16,0.0,8.0,9,20.0,117,15,0.0,8.0,0.0,0.0,0.0,1.0,11,2.0,4.0,76,1.0,2.0,0.0,2.0,6,6.0,0.0,0.0,18,53,16,0.0,35,7,0.0,0.0,1.0,24,110,332,13,4.0,29,18,29,5.0,0.0,0.0,8,265,4.0,46,106,11,10,0.0,0.0,1.0,0.0
201006,1.32925,873,12,178,214,150,14,24,61,19,0.0,607,9,17,18,27.0,16,50,2.0,0.0,287,52,7,45,12.0,25,746,8.0,0.0,6.0,712,21,917,801,1,26,694,151,667,6,2.0,4.0,15,0.0,141,262,178,13,0.0,1.0,177,211,13,14,5.0,1.0,151,9,5.0,210,127,4.0,3.0,16,139,1.0,2.0,0.0,0.0,96,24.0,0.0,0.0,11.0,1,0.0,0.0,161,174,112,0.0,45,11.0,0.0,223,0.0,2.0,0.0,7,32,0.0,4.0,22,9.0,53,7,0.0,0.0,1.0,0.0,0.0,0.0,25,1.0,4.0,60,0.0,12.0,0.0,18.0,10,0.0,0.0,0.0,32,60,12,2.0,8,11,0.0,0.0,4.0,16,90,267,4,4.0,25,32,35,1.0,0.0,0.0,7,234,1.0,20,85,5,12,0.0,0.0,0.0,0.0
