MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_126,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_135,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_165,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_184,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200901,1.8613333333333333,2747,74,488,596,317,82,105,106,40,4.0,2509,18,32,69,8,272,128,65,0.0,641,119,43,120,1.0,81,2011,8.0,22.0,0.0,2149,88,2554,2405,88,144,1613,207,1702,19,5.0,7.0,21,1.0,355,488,120,111,11.0,9.0,336,270,77,113,17.0,17,385,45,7.0,53,413,11.0,13.0,231,466,8.0,2.0,2.0,0.0,280,23,1.0,0.0,31.0,16,0.0,9.0,467,789,852,19.0,140,9,0.0,683,0.0,11.0,5.0,61,62,0.0,35.0,22,60,312,11,0.0,11,2.0,0.0,0.0,3.0,82,1.0,13,358,0.0,43,3.0,29,49.0,9.0,0.0,3.0,53,184,37,17.0,50,33,0.0,0.0,8.0,105,277,757,28,26,130,73,164,23.0,0.0,0.0,27,1393,16.0,118,178,141,30,0.0,0.0,1.0,0.0
200902,1.862166666666667,2600,66,483,559,226,60,88,141,71,3.0,1907,48,27,70,8,37,100,27,1.0,530,113,48,137,6.0,59,1231,10.0,1.0,10.0,1889,53,2436,2278,46,83,1194,286,1425,21,6.0,4.0,21,7.0,441,370,127,38,5.0,13.0,347,374,55,115,1.0,10,257,55,5.0,65,301,7.0,3.0,109,408,7.0,0.0,0.0,0.0,276,6,14.0,0.0,18.0,12,0.0,0.0,345,558,709,4.0,105,29,0.0,607,0.0,1.0,0.0,15,41,0.0,8.0,41,32,276,11,0.0,24,1.0,0.0,0.0,0.0,57,7.0,14,294,4.0,38,0.0,111,23.0,9.0,11.0,5.0,22,102,13,5.0,42,36,0.0,0.0,11.0,71,235,642,46,40,65,93,77,86.0,0.0,2.0,45,879,19.0,86,239,40,11,0.0,0.0,0.0,0.0
200903,1.863,2543,44,457,540,216,52,51,147,21,2.0,1970,25,52,77,22,45,74,8,4.0,569,92,61,88,3.0,64,1389,16.0,9.0,0.0,1677,47,2340,2193,69,27,1077,312,1478,32,7.0,21.0,11,6.0,530,491,175,40,3.0,4.0,319,380,73,102,0.0,26,347,58,1.0,85,362,56.0,6.0,150,336,8.0,0.0,2.0,0.0,342,11,2.0,0.0,28.0,14,0.0,0.0,425,519,685,3.0,219,17,0.0,520,0.0,5.0,1.0,12,42,0.0,7.0,33,38,229,14,0.0,19,2.0,0.0,0.0,0.0,41,13.0,23,424,0.0,61,6.0,42,24.0,10.0,7.0,2.0,40,100,23,4.0,35,32,0.0,3.0,3.0,88,276,758,39,43,51,216,70,28.0,0.0,0.0,34,918,15.0,64,194,20,16,0.0,0.0,2.0,4.0
200904,1.8632500000000003,2700,44,443,611,226,72,71,253,31,2.0,2051,37,45,78,4,75,202,21,5.0,741,98,35,167,6.0,64,1890,3.0,1.0,9.0,2527,70,3088,2778,104,47,2055,396,1572,20,5.0,21.0,20,8.0,481,494,203,28,11.0,23.0,333,313,66,390,0.0,41,451,60,0.0,56,879,24.0,8.0,110,489,11.0,1.0,0.0,0.0,356,9,0.0,1.0,42.0,24,9.0,0.0,441,707,740,12.0,121,25,0.0,585,7.0,12.0,1.0,30,101,0.0,9.0,58,59,331,50,0.0,36,0.0,0.0,0.0,1.0,155,8.0,73,386,32.0,18,12.0,68,14.0,2.0,12.0,55.0,36,208,37,9.0,37,115,0.0,0.0,2.0,162,384,1413,40,140,198,421,126,33.0,0.0,1.0,35,1466,16.0,100,299,52,21,0.0,0.0,1.0,0.0
200905,1.8635,2513,39,395,531,176,88,83,161,44,2.0,1980,17,31,50,7,86,131,44,7.0,723,83,11,104,13.0,49,1571,12.0,1.0,5.0,1672,32,2634,2405,49,51,1366,261,1438,11,9.0,9.0,16,8.0,520,462,115,56,12.0,2.0,254,292,47,68,6.0,9,300,55,0.0,48,444,5.0,3.0,95,510,1.0,1.0,4.0,1.0,188,6,1.0,2.0,25.0,34,4.0,0.0,406,656,804,9.0,157,15,0.0,569,1.0,5.0,0.0,21,50,0.0,7.0,33,21,186,32,0.0,18,1.0,0.0,0.0,0.0,93,13.0,21,262,18.0,18,6.0,10,15.0,5.0,12.0,3.0,35,133,38,12.0,30,40,0.0,3.0,7.0,45,334,888,47,18,108,128,110,33.0,0.0,0.0,20,1239,15.0,123,212,30,16,0.0,0.0,1.0,0.0
200906,1.86375,3812,139,826,989,362,110,101,560,155,5.0,2409,50,57,44,14,47,111,23,5.0,693,154,7,113,7.0,30,2258,17.0,0.0,2.0,2455,104,4261,3808,51,33,1765,307,1945,52,13.0,12.0,19,14.0,629,589,149,64,1.0,2.0,461,319,95,108,5.0,9,363,42,3.0,82,396,4.0,2.0,72,1655,4.0,1.0,0.0,0.0,327,18,0.0,4.0,37.0,6,0.0,5.0,493,810,866,4.0,223,13,0.0,876,4.0,4.0,0.0,28,110,0.0,12.0,28,54,363,55,0.0,17,7.0,0.0,2.0,0.0,84,17.0,13,254,5.0,19,1.0,27,19.0,12.0,4.0,9.0,60,229,33,6.0,42,35,0.0,0.0,15.0,51,461,946,38,46,101,30,94,25.0,1.0,0.0,37,1278,5.0,51,255,15,31,0.0,0.0,1.0,0.0
200907,1.864,2206,52,460,552,146,44,104,145,57,5.0,1312,18,19,47,13,102,57,8,9.0,375,105,17,103,0.0,45,1026,18.0,0.0,3.0,1303,64,2392,2129,3,29,1182,283,1042,23,7.0,2.0,8,4.0,358,468,109,68,5.0,3.0,249,184,69,145,4.0,12,251,33,3.0,28,412,2.0,2.0,66,654,1.0,0.0,1.0,3.0,199,29,3.0,0.0,6.0,46,3.0,1.0,296,476,593,6.0,120,21,0.0,447,11.0,2.0,1.0,17,19,0.0,14.0,48,23,206,23,11.0,4,1.0,0.0,0.0,1.0,61,6.0,24,147,0.0,17,3.0,40,21.0,0.0,36.0,14.0,12,173,54,7.0,19,15,0.0,4.0,7.0,63,378,597,34,37,59,236,131,42.0,0.0,0.0,51,827,10.0,51,184,34,19,0.0,0.0,3.0,0.0
200908,1.86425,2809,50,481,764,255,111,167,168,34,1.0,1767,32,39,47,11,134,97,11,1.0,517,76,26,116,0.0,67,1062,20.0,0.0,9.0,1650,77,2207,1885,13,20,916,232,1259,22,5.0,0.0,39,8.0,451,454,168,51,3.0,8.0,344,282,83,109,7.0,16,275,39,3.0,78,1065,3.0,9.0,131,607,26.0,4.0,0.0,0.0,229,21,0.0,1.0,8.0,80,3.0,0.0,411,833,764,20.0,170,12,0.0,610,0.0,24.0,2.0,22,30,0.0,8.0,53,40,284,51,0.0,3,3.0,0.0,0.0,0.0,101,2.0,46,239,1.0,14,0.0,9,14.0,1.0,16.0,4.0,38,145,15,8.0,51,9,0.0,3.0,22.0,90,428,1162,44,44,91,98,120,69.0,0.0,10.0,55,1227,12.0,101,206,86,26,0.0,0.0,1.0,0.0
200909,1.8645,3194,67,553,965,273,208,162,165,31,1.0,2638,52,28,104,18,91,230,21,25.0,755,145,61,130,0.0,79,1786,10.0,2.0,0.0,2328,98,2628,2399,132,45,1493,319,1719,18,29.0,9.0,40,5.0,661,529,270,49,5.0,7.0,386,415,59,100,1.0,47,557,34,0.0,96,539,3.0,10.0,170,559,5.0,1.0,1.0,2.0,419,24,13.0,0.0,11.0,61,7.0,7.0,576,862,1295,10.0,171,40,0.0,849,1.0,2.0,1.0,20,73,0.0,3.0,59,85,380,49,0.0,15,2.0,0.0,0.0,4.0,143,30.0,40,202,0.0,16,5.0,35,28.0,1.0,20.0,10.0,53,225,32,15.0,47,105,1.0,8.0,30.0,67,388,1339,94,32,96,68,137,36.0,0.0,0.0,45,1271,20.0,108,250,42,39,0.0,0.0,3.0,1.0
200910,1.86475,3149,91,528,794,309,132,151,157,34,1.0,2591,67,24,80,24,101,126,2,4.0,1063,147,43,135,0.0,70,1562,10.0,11.0,4.0,2743,112,3003,2876,221,63,1953,477,2024,42,11.0,20.0,29,7.0,600,607,193,52,14.0,4.0,412,419,96,124,1.0,31,366,121,0.0,125,582,4.0,7.0,92,602,4.0,0.0,0.0,8.0,335,29,1.0,2.0,23.0,23,2.0,1.0,669,839,1154,67.0,165,23,0.0,840,5.0,35.0,0.0,33,50,0.0,5.0,47,31,288,27,0.0,5,4.0,0.0,0.0,6.0,79,57.0,11,159,1.0,24,5.0,12,11.0,1.0,3.0,5.0,42,150,57,7.0,43,53,0.0,3.0,12.0,47,336,1587,72,23,117,146,106,52.0,0.0,2.0,32,1267,4.0,114,193,22,13,0.0,0.0,1.0,0.0
200911,1.865,2132,58,446,634,206,72,43,193,32,1.0,1783,24,34,42,15,43,137,36,5.0,631,141,29,72,2.0,66,1609,16.0,1.0,4.0,2497,53,2583,2366,71,58,1342,330,1465,9,2.0,24.0,27,2.0,494,393,177,34,14.0,4.0,289,315,48,81,6.0,11,272,45,3.0,70,342,0.0,7.0,105,393,1.0,2.0,0.0,1.0,251,11,1.0,2.0,21.0,20,3.0,4.0,339,463,535,4.0,94,7,0.0,605,0.0,13.0,2.0,10,59,0.0,10.0,39,35,270,5,0.0,2,6.0,0.0,0.0,0.0,65,16.0,16,103,10.0,7,3.0,13,4.0,0.0,0.0,2.0,18,69,44,11.0,29,44,0.0,1.0,10.0,34,250,707,29,18,92,201,121,5.0,0.0,0.0,28,669,0.0,79,203,32,29,0.0,0.0,4.0,0.0
200912,1.86525,2346,78,471,638,227,88,95,100,26,4.0,2224,41,22,66,10,25,77,26,1.0,881,140,22,116,0.0,62,1203,13.0,22.0,1.0,1988,89,2298,2173,33,32,1128,363,1415,35,8.0,13.0,42,9.0,536,417,172,21,18.0,7.0,373,323,136,77,0.0,30,369,28,1.0,62,350,5.0,34.0,98,547,8.0,0.0,2.0,4.0,303,42,1.0,5.0,3.0,37,1.0,1.0,415,654,685,4.0,205,17,0.0,625,3.0,10.0,2.0,20,35,0.0,13.0,57,37,286,22,0.0,7,0.0,0.0,0.0,0.0,52,11.0,38,200,4.0,17,7.0,13,7.0,12.0,9.0,4.0,66,131,44,13.0,40,22,0.0,5.0,8.0,46,389,856,47,27,99,229,61,25.0,0.0,1.0,34,730,3.0,93,194,5,13,0.0,0.0,5.0,5.0
201001,1.8655,2788,55,479,719,317,94,137,163,45,3.0,2542,31,48,58,17,46,150,18,1.0,636,125,43,176,4.0,38,1225,3.0,26.0,4.0,1835,76,2571,2379,99,26,1357,286,1526,24,16.0,18.0,28,9.0,441,581,210,61,22.0,7.0,384,369,162,391,5.0,14,340,140,2.0,56,369,3.0,17.0,120,549,4.0,1.0,1.0,0.0,298,16,1.0,0.0,24.0,20,0.0,0.0,429,582,937,4.0,193,10,0.0,693,16.0,31.0,3.0,23,44,0.0,5.0,55,37,326,38,0.0,2,3.0,2.0,0.0,2.0,61,29.0,9,150,7.0,19,14.0,30,20.0,0.0,12.0,1.0,41,194,90,12.0,41,25,0.0,0.0,14.0,52,701,964,75,10,114,143,99,13.0,0.0,2.0,47,1187,7.0,106,207,23,22,0.0,0.0,5.0,4.0
201002,1.86575,2655,93,570,631,291,97,133,150,70,7.0,2302,33,37,55,16,59,130,47,0.0,714,172,43,156,2.0,40,1575,16.0,3.0,3.0,2274,81,2781,2589,54,33,1389,376,1637,32,7.0,8.0,50,2.0,642,530,365,48,6.0,5.0,363,337,70,152,7.0,15,358,46,4.0,83,753,28.0,3.0,111,514,5.0,0.0,2.0,1.0,464,71,0.0,2.0,27.0,38,0.0,0.0,395,804,871,5.0,216,4,1.0,654,4.0,7.0,1.0,27,48,0.0,12.0,43,32,237,92,0.0,13,2.0,0.0,0.0,11.0,95,34.0,46,142,10.0,46,0.0,24,8.0,1.0,5.0,8.0,85,169,67,0.0,58,46,0.0,3.0,22.0,54,463,885,42,12,98,145,80,36.0,0.0,2.0,65,943,14.0,85,226,14,28,2.0,0.0,8.0,1.0
201003,1.866,852,26,158,192,110,51,20,56,18,0.0,503,20,25,40,5,5,15,5,1.0,188,68,8,40,8.0,20,506,4.0,0.0,6.0,588,47,715,664,12,15,538,115,466,12,2.0,3.0,7,0.0,92,150,60,36,6.0,0.0,138,124,25,21,0.0,11,110,17,0.0,35,216,0.0,2.0,28,170,0.0,0.0,0.0,0.0,78,2,0.0,0.0,0.0,16,0.0,0.0,172,194,296,0.0,74,9,0.0,191,0.0,3.0,0.0,9,11,0.0,2.0,8,55,92,7,0.0,2,1.0,0.0,0.0,0.0,25,2.0,4,61,1.0,10,1.0,21,11.0,0.0,0.0,0.0,10,26,21,1.0,18,8,0.0,0.0,1.0,37,131,392,18,6,25,63,24,5.0,0.0,0.0,18,284,5.0,31,80,8,5,0.0,0.0,5.0,0.0
201004,1.8638333333333328,1487,25,260,355,131,47,61,148,50,10.0,1124,55,32,33,6,16,67,2,1.0,319,126,10,60,0.0,30,1165,10.0,0.0,2.0,1364,31,1640,1434,17,19,763,127,844,32,1.0,1.0,13,0.0,286,256,53,61,11.0,12.0,194,168,34,47,0.0,20,227,54,0.0,32,228,3.0,0.0,72,313,7.0,0.0,0.0,0.0,184,2,0.0,0.0,15.0,8,0.0,0.0,239,404,493,9.0,91,7,0.0,289,0.0,3.0,0.0,30,51,0.0,27.0,7,32,135,62,0.0,4,0.0,0.0,0.0,2.0,30,3.0,3,75,0.0,6,0.0,7,7.0,0.0,1.0,0.0,25,140,30,8.0,20,25,0.0,1.0,3.0,25,607,588,120,3,55,28,28,10.0,0.0,0.0,17,366,12.0,28,111,11,9,0.0,0.0,3.0,0.0
201005,1.8616666666666664,1172,23,209,241,106,18,41,93,21,2.0,795,16,24,33,7,21,38,4,1.0,251,49,9,44,1.0,22,679,0.0,0.0,1.0,1019,21,1195,1125,24,24,688,202,706,8,0.0,3.0,11,3.0,179,188,71,55,9.0,2.0,180,128,21,65,0.0,3,178,16,0.0,24,440,0.0,4.0,42,220,5.0,1.0,0.0,0.0,190,9,1.0,0.0,12.0,12,0.0,2.0,176,256,368,8.0,78,1,2.0,260,0.0,0.0,3.0,19,31,0.0,2.0,13,35,126,5,0.0,8,11.0,0.0,0.0,2.0,26,10.0,7,127,5.0,6,1.0,9,0.0,0.0,1.0,1.0,15,63,14,3.0,50,38,0.0,2.0,5.0,27,324,627,70,10,60,28,36,6.0,0.0,0.0,16,524,5.0,36,132,2,2,0.0,0.0,0.0,0.0
201006,1.8595,1094,23,155,263,83,19,39,106,22,1.0,751,13,11,30,1,14,27,11,0.0,321,57,21,31,0.0,19,801,4.0,0.0,1.0,790,30,1051,980,8,24,495,89,614,11,7.0,5.0,15,3.0,197,183,56,43,7.0,4.0,109,154,36,142,1.0,3,118,21,1.0,31,166,3.0,1.0,48,255,6.0,0.0,0.0,0.0,127,25,0.0,5.0,3.0,11,1.0,0.0,146,267,470,5.0,68,31,0.0,219,2.0,4.0,0.0,2,10,0.0,2.0,30,39,88,7,0.0,7,1.0,0.0,0.0,0.0,20,2.0,9,117,0.0,4,1.0,5,1.0,2.0,4.0,2.0,7,39,16,6.0,10,20,0.0,4.0,5.0,11,183,460,23,12,30,32,47,6.0,0.0,0.0,15,514,7.0,49,77,13,4,0.0,1.0,0.0,0.0
201007,1.8573333333333333,1578,64,241,352,131,62,66,77,27,3.0,1058,37,19,54,5,27,35,3,2.0,404,122,4,75,3.0,30,784,0.0,0.0,1.0,1066,49,1429,1395,22,28,680,207,888,26,1.0,16.0,14,0.0,343,274,104,66,6.0,2.0,255,240,43,62,3.0,3,176,18,0.0,63,232,1.0,4.0,51,431,0.0,1.0,0.0,0.0,146,10,0.0,0.0,21.0,8,0.0,0.0,178,297,515,8.0,85,16,0.0,463,0.0,2.0,6.0,19,19,0.0,3.0,14,9,167,11,0.0,5,0.0,0.0,0.0,2.0,49,18.0,14,90,0.0,7,0.0,7,12.0,2.0,4.0,0.0,27,75,36,9.0,9,4,0.0,0.0,24.0,24,393,511,67,5,46,82,31,11.0,0.0,3.0,21,754,3.0,51,169,18,8,0.0,0.0,2.0,0.0
