MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_126,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_135,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_165,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_184,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
201208,2.5980833333333333,6516,157,1830,1489,461,312,428,157,122,13.0,4046,43,109,524,47.0,388,341,165,6.0,953,77,97,372,2.0,128,3129,96,24.0,23.0,5315,270,4989,4494,356,153,3438,822,4437,61,63,13.0,54,6.0,474,1547,106,219,18.0,15.0,912,434,431,565,32.0,281,2123,25,3.0,640,979,43.0,56,686,803,3.0,5.0,25.0,4.0,945,30,1.0,0.0,59,96,2.0,5.0,1390,2250,3365,17,246,10.0,0.0,3286,0.0,32,0.0,58,184,0.0,66.0,71,344,1549,47,0.0,25.0,3.0,0.0,4.0,0.0,613,7,108,570,6.0,17,29.0,79,117,82.0,5.0,5.0,275,562,155,29.0,211,110,0.0,13.0,209,327,427,1529,115,59,980,1608,315,289,3.0,3.0,417,12089,71,1418,2551,572,995,1.0,1.0,217.0,25.0
201209,2.6055,4733,61,1321,1275,263,203,169,75,67,14.0,3079,40,108,343,43.0,258,258,108,6.0,921,80,52,304,1.0,50,2968,41,7.0,9.0,5222,202,4361,3963,253,81,3261,646,2930,51,31,7.0,23,8.0,319,750,101,176,3.0,9.0,562,308,249,308,10.0,205,994,17,6.0,311,728,2.0,23,285,511,1.0,20.0,1.0,26.0,724,37,0.0,0.0,23,19,0.0,6.0,921,1535,2307,21,208,8.0,0.0,1126,2.0,31,0.0,38,133,0.0,34.0,38,217,1044,39,0.0,5.0,3.0,0.0,0.0,0.0,337,13,71,628,19.0,12,0.0,90,73,73.0,5.0,3.0,122,180,99,6.0,155,55,0.0,20.0,66,296,274,808,49,86,575,398,414,409,0.0,0.0,209,8354,22,800,1405,433,821,0.0,0.0,47.0,6.0
201210,2.612916666666667,4131,99,1362,1070,312,292,230,163,241,7.0,3268,23,85,270,89.0,609,228,68,15.0,885,78,48,232,0.0,454,1708,54,4.0,6.0,3458,135,3746,3381,63,247,2404,502,2939,83,22,11.0,115,26.0,263,795,100,275,9.0,22.0,552,202,329,348,24.0,102,796,14,1.0,315,506,5.0,53,820,735,8.0,10.0,8.0,5.0,885,35,4.0,0.0,25,113,10.0,34.0,983,2086,3362,17,149,11.0,0.0,1190,0.0,28,5.0,150,90,0.0,30.0,77,138,1164,27,0.0,10.0,3.0,0.0,1.0,2.0,458,3,76,470,8.0,19,21.0,78,141,27.0,15.0,1.0,258,198,64,13.0,121,58,0.0,0.0,92,233,484,960,26,80,449,438,160,699,0.0,9.0,481,8528,59,750,2232,790,1127,109.0,0.0,40.0,2.0
201211,2.6203333333333334,3066,71,948,847,340,119,66,61,20,2.0,2151,10,58,231,36.0,148,205,57,17.0,695,97,47,234,2.0,27,1507,51,3.0,7.0,3148,132,2779,2519,45,50,1918,598,2504,47,20,103.0,11,2.0,316,663,93,157,2.0,14.0,348,210,205,234,27.0,96,649,25,8.0,178,330,1.0,21,267,496,6.0,2.0,8.0,4.0,526,6,1.0,0.0,27,37,4.0,0.0,758,1180,1484,10,121,0.0,0.0,1075,4.0,9,2.0,39,237,0.0,23.0,48,74,888,13,0.0,10.0,9.0,0.0,0.0,0.0,272,6,28,281,17.0,4,5.0,35,86,23.0,8.0,7.0,91,211,34,13.0,108,36,0.0,26.0,64,142,248,787,18,11,404,184,150,670,0.0,4.0,275,6231,51,919,1383,587,1000,4.0,4.0,30.0,19.0
201212,2.62775,4018,44,1355,1032,434,172,136,65,72,21.0,2479,13,91,386,20.0,233,236,132,7.0,632,44,42,280,1.0,62,1953,21,3.0,4.0,3762,120,3056,2849,123,73,2694,386,2242,61,34,49.0,19,3.0,194,607,99,250,7.0,2.0,508,233,304,202,67.0,126,855,12,3.0,242,606,4.0,24,290,447,1.0,22.0,0.0,0.0,579,6,1.0,0.0,32,81,7.0,13.0,784,1075,1674,18,92,14.0,1.0,1537,4.0,17,3.0,14,154,0.0,6.0,30,149,1461,49,1.0,6.0,2.0,0.0,5.0,2.0,475,20,65,332,1.0,22,7.0,41,28,3.0,11.0,0.0,178,457,82,26.0,120,43,0.0,28.0,96,157,289,818,27,32,405,463,133,298,0.0,0.0,99,5923,43,838,903,750,820,4.0,7.0,55.0,21.0
201301,2.6351666666666667,3346,59,1169,669,275,114,126,73,62,22.0,2337,43,26,249,13.0,184,189,70,3.0,509,67,33,380,4.0,62,1434,10,6.0,6.0,3066,100,2562,2293,40,37,2226,507,1871,41,57,7.0,35,3.0,321,669,70,118,8.0,4.0,477,327,226,250,6.0,136,832,12,0.0,321,854,0.0,12,219,472,6.0,2.0,4.0,10.0,438,25,4.0,0.0,11,13,7.0,0.0,623,1336,1559,12,120,4.0,0.0,975,0.0,13,25.0,48,105,0.0,61.0,19,92,721,31,0.0,2.0,1.0,0.0,6.0,0.0,333,2,51,289,0.0,14,0.0,117,59,18.0,9.0,0.0,105,217,51,18.0,74,37,0.0,7.0,74,163,262,737,10,53,339,460,173,208,0.0,2.0,79,5428,35,539,756,365,804,0.0,5.0,55.0,16.0
201302,2.642583333333333,2866,113,871,738,218,99,115,76,52,4.0,1674,12,61,127,15.0,102,429,58,11.0,514,78,51,328,0.0,63,2248,26,1.0,26.0,3211,65,2466,2169,64,129,3158,732,1686,35,24,9.0,11,6.0,161,667,110,163,5.0,2.0,548,188,251,190,13.0,100,564,19,1.0,254,412,13.0,10,209,345,13.0,4.0,0.0,25.0,431,5,1.0,0.0,8,42,17.0,4.0,614,959,1068,33,108,2.0,0.0,836,2.0,8,0.0,41,342,0.0,23.0,44,68,551,71,0.0,10.0,4.0,0.0,0.0,0.0,290,8,32,287,2.0,55,12.0,46,30,20.0,4.0,0.0,63,116,69,10.0,117,68,0.0,5.0,43,130,213,696,15,47,315,153,201,403,0.0,4.0,93,5187,37,511,667,440,339,0.0,0.0,25.0,2.0
201303,2.65,3218,70,1045,954,274,91,221,222,100,1.0,1877,118,47,290,20.0,209,83,70,18.0,649,67,43,421,5.0,157,1298,32,0.0,19.0,2811,124,2841,2514,22,50,1754,747,2410,41,30,108.0,28,1.0,160,844,74,154,5.0,0.0,673,257,240,276,189.0,133,830,39,1.0,299,938,7.0,34,362,791,13.0,3.0,28.0,4.0,450,79,6.0,12.0,18,122,5.0,1.0,752,1114,2114,29,129,8.0,0.0,1148,0.0,26,8.0,53,197,0.0,52.0,69,55,920,43,2.0,2.0,5.0,0.0,3.0,0.0,347,7,73,395,3.0,6,6.0,64,62,0.0,8.0,3.0,104,332,41,13.0,181,74,0.0,3.0,74,158,289,1013,61,37,292,465,188,278,3.0,10.0,132,5456,69,871,804,575,352,12.0,2.0,33.0,13.0
201304,2.6983333333333333,1827,55,500,344,168,76,72,57,30,1.0,930,85,53,105,3.0,59,72,18,2.0,284,54,8,144,1.0,26,773,19,0.0,2.0,1394,35,1442,1297,15,35,1032,177,995,22,17,2.0,16,5.0,79,464,58,151,0.0,9.0,272,158,130,80,7.0,45,282,11,3.0,30,323,24.0,10,136,385,0.0,4.0,5.0,0.0,234,33,0.0,0.0,5,10,0.0,2.0,358,450,1072,17,60,0.0,0.0,429,0.0,16,0.0,11,49,0.0,10.0,34,11,496,8,0.0,10.0,5.0,0.0,0.0,0.0,137,10,16,180,9.0,7,1.0,41,47,8.0,12.0,0.0,48,75,19,10.0,55,24,0.0,9.0,30,71,132,295,14,7,171,258,108,115,0.0,9.0,33,2704,22,255,356,273,283,0.0,0.0,18.0,1.0
201305,2.7466666666666666,2598,122,727,640,287,142,136,49,42,5.0,1392,27,31,137,8.0,104,191,44,1.0,570,85,33,285,0.0,36,1390,60,10.0,3.0,2521,65,2020,1837,96,36,1876,320,1765,39,24,2.0,3,3.0,131,565,123,298,0.0,12.0,329,116,388,115,35.0,44,475,35,0.0,154,292,27.0,14,281,341,1.0,1.0,5.0,4.0,372,12,0.0,1.0,10,51,0.0,0.0,462,946,1392,14,55,0.0,0.0,665,3.0,31,7.0,50,93,0.0,30.0,24,50,686,33,0.0,16.0,9.0,0.0,0.0,0.0,313,11,16,221,6.0,5,7.0,18,44,3.0,10.0,5.0,92,156,12,20.0,203,23,0.0,3.0,43,111,161,448,3,9,298,314,114,153,0.0,0.0,48,4266,24,482,490,383,323,0.0,0.0,56.0,60.0
201306,2.795,3398,84,1339,957,375,105,143,56,26,8.0,2653,47,137,322,12.0,190,174,58,14.0,781,107,49,675,0.0,68,1900,60,7.0,5.0,3317,69,2552,2245,97,58,2567,484,3166,24,43,5.0,7,2.0,220,908,135,582,2.0,2.0,800,302,604,183,119.0,205,878,23,3.0,189,322,11.0,59,513,501,3.0,3.0,3.0,1.0,664,22,2.0,2.0,17,39,0.0,2.0,817,1349,1579,15,151,2.0,0.0,1031,0.0,35,1.0,25,92,0.0,29.0,34,29,1046,18,0.0,18.0,11.0,0.0,1.0,1.0,439,1,38,461,0.0,8,6.0,51,126,17.0,7.0,2.0,233,198,328,17.0,79,66,0.0,8.0,66,105,230,574,33,45,486,251,172,298,0.0,8.0,53,6193,51,994,695,469,306,6.0,2.0,22.0,62.0
201307,2.8433333333333333,3259,78,1104,840,265,162,168,106,62,4.0,2176,75,61,223,12.0,199,147,43,4.0,672,77,34,334,0.0,63,1629,39,1.0,3.0,2745,81,2836,2558,31,65,1782,390,2772,31,25,16.0,17,3.0,169,679,77,353,22.0,10.0,600,237,311,261,52.0,159,922,27,2.0,207,554,5.0,51,246,550,2.0,1.0,1.0,0.0,568,27,0.0,0.0,31,49,0.0,2.0,876,1071,1653,7,137,3.0,0.0,933,2.0,22,0.0,62,128,0.0,15.0,37,33,742,9,0.0,5.0,9.0,0.0,1.0,1.0,367,11,46,439,13.0,16,0.0,49,47,3.0,48.0,4.0,126,356,145,32.0,70,27,0.0,11.0,87,128,261,963,91,32,407,269,197,264,0.0,4.0,319,6099,41,755,1146,357,249,0.0,6.0,38.0,15.0
